mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__class_weight,param_rf__max_depth,param_rf__max_features,param_rf__n_estimators,param_rf__oob_score,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
14.519629716873169,1.408829689025879,0.9379235506057739,0.000990748405456543,,,,50,True,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__max_features': None, 'rf__n_estimators': 50, 'rf__oob_score': True}",0.2824490640190299,0.27860954255815157,0.2805293032885907,0.001919760730439174,17
12.372814297676086,0.022397637367248535,0.929633617401123,0.008921384811401367,,,,50,False,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__max_features': None, 'rf__n_estimators': 50, 'rf__oob_score': False}",0.2824490640190299,0.27860954255815157,0.2805293032885907,0.001919760730439174,17
25.88593578338623,0.15459251403808594,1.8329753875732422,0.006274700164794922,,,,100,True,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__max_features': None, 'rf__n_estimators': 100, 'rf__oob_score': True}",0.28531381404765616,0.2788736792796544,0.2820937466636553,0.0032200673840008798,15
26.279253840446472,0.4044862985610962,2.0787354707717896,0.003937125205993652,,,,100,False,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__max_features': None, 'rf__n_estimators': 100, 'rf__oob_score': False}",0.28531381404765616,0.2788736792796544,0.2820937466636553,0.0032200673840008798,15
52.59525215625763,0.5769444704055786,3.619506597518921,0.029021501541137695,,,,200,True,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__max_features': None, 'rf__n_estimators': 200, 'rf__oob_score': True}",0.28917290108063176,0.2811341444311002,0.285153522755866,0.004019378324765788,13
48.7382572889328,0.42353856563568115,3.6130000352859497,0.0403672456741333,,,,200,False,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__max_features': None, 'rf__n_estimators': 200, 'rf__oob_score': False}",0.28917290108063176,0.2811341444311002,0.285153522755866,0.004019378324765788,13
4.7091193199157715,0.01536417007446289,1.0753453969955444,0.0016139745712280273,,,sqrt,50,True,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__n_estimators': 50, 'rf__oob_score': True}",0.25145805293853746,0.24274316754371075,0.24710061024112412,0.004357442697413352,23
4.045576572418213,0.061654090881347656,1.0712637901306152,0.0037925243377685547,,,sqrt,50,False,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__n_estimators': 50, 'rf__oob_score': False}",0.25145805293853746,0.24274316754371075,0.24710061024112412,0.004357442697413352,23
9.54643428325653,0.03618419170379639,2.1367945671081543,0.0048635005950927734,,,sqrt,100,True,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__n_estimators': 100, 'rf__oob_score': True}",0.2521538374908497,0.24606824504627264,0.24911104126856115,0.0030427962222885213,21
8.240552306175232,0.012346863746643066,2.1383227109909058,0.013843894004821777,,,sqrt,100,False,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__n_estimators': 100, 'rf__oob_score': False}",0.2521538374908497,0.24606824504627264,0.24911104126856115,0.0030427962222885213,21
18.93745458126068,0.02540600299835205,4.236666440963745,0.004773855209350586,,,sqrt,200,True,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__n_estimators': 200, 'rf__oob_score': True}",0.25323903818953325,0.24625377471369153,0.2497464064516124,0.0034926317379208593,19
16.01313555240631,0.0583111047744751,4.190906405448914,0.020890355110168457,,,sqrt,200,False,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__n_estimators': 200, 'rf__oob_score': False}",0.25323903818953325,0.24625377471369153,0.2497464064516124,0.0034926317379208593,19
4.637615919113159,0.04461169242858887,0.2049018144607544,0.001923680305480957,,5,,50,True,"{'rf__class_weight': None, 'rf__max_depth': 5, 'rf__max_features': None, 'rf__n_estimators': 50, 'rf__oob_score': True}",0.22364913981100074,0.19372186093046523,0.20868550037073297,0.014963639440267754,37
4.313249945640564,0.012601733207702637,0.20367932319641113,3.504753112792969e-05,,5,,50,False,"{'rf__class_weight': None, 'rf__max_depth': 5, 'rf__max_features': None, 'rf__n_estimators': 50, 'rf__oob_score': False}",0.22364913981100074,0.19372186093046523,0.20868550037073297,0.014963639440267754,37
9.249601483345032,0.010558247566223145,0.38694119453430176,0.0005071163177490234,,5,,100,True,"{'rf__class_weight': None, 'rf__max_depth': 5, 'rf__max_features': None, 'rf__n_estimators': 100, 'rf__oob_score': True}",0.22364913981100074,0.19372186093046523,0.20868550037073297,0.014963639440267754,37
8.6942058801651,0.01282346248626709,0.3964940309524536,0.00768435001373291,,5,,100,False,"{'rf__class_weight': None, 'rf__max_depth': 5, 'rf__max_features': None, 'rf__n_estimators': 100, 'rf__oob_score': False}",0.22364913981100074,0.19372186093046523,0.20868550037073297,0.014963639440267754,37
18.757993936538696,0.15978217124938965,0.7681295871734619,0.008924722671508789,,5,,200,True,"{'rf__class_weight': None, 'rf__max_depth': 5, 'rf__max_features': None, 'rf__n_estimators': 200, 'rf__oob_score': True}",0.22364913981100074,0.19372186093046523,0.20868550037073297,0.014963639440267754,37
17.736727595329285,0.009924530982971191,0.7835804224014282,0.004212498664855957,,5,,200,False,"{'rf__class_weight': None, 'rf__max_depth': 5, 'rf__max_features': None, 'rf__n_estimators': 200, 'rf__oob_score': False}",0.22364913981100074,0.19372186093046523,0.20868550037073297,0.014963639440267754,37
